,Fecha Hora,Hora,Nivel OK,Fixed Date,Minute
6168,44463.78472,0.784722222,192,44463,ok
6178,44463.79167,0.791666667,192,44463,ok
6188,44463.79861,0.798611111,194,44463,ok
6198,44463.80556,0.805555556,196,44463,ok
6208,44463.8125,0.8125,197,44463,ok
6218,44463.81944,0.819444444,197,44463,ok
6228,44463.82639,0.826388889,197,44463,ok
6238,44463.83333,0.833333333,196,44463,ok
6248,44463.84028,0.840277778,197,44463,ok
6258,44463.84722,0.847222222,197,44463,ok
6268,44463.85417,0.854166667,198,44463,ok
6278,44463.86111,0.861111111,199,44463,ok
6288,44463.86806,0.868055556,200,44463,ok
6298,44463.875,0.875,200,44463,ok
6308,44463.88194,0.881944444,200,44463,ok
6318,44463.88889,0.888888889,200,44463,ok
6328,44463.89583,0.895833333,200,44463,ok
6338,44463.90278,0.902777778,200,44463,ok
6348,44463.90972,0.909722222,199,44463,ok
6358,44463.91667,0.916666667,199,44463,ok
6368,44463.92361,0.923611111,199,44463,ok
6378,44463.93056,0.930555556,199,44463,ok
6388,44463.9375,0.9375,199,44463,ok
6398,44463.94444,0.944444444,199,44463,ok
6408,44463.95139,0.951388889,197,44463,ok
6418,44463.95833,0.958333333,195,44463,ok
6428,44463.96528,0.965277778,192,44463,ok
6438,44463.97222,0.972222222,186,44463,ok
6448,44463.97917,0.979166667,182,44463,ok
6458,44463.98611,0.986111111,178,44463,ok
6468,44463.99306,0.993055556,174,44463,ok
6478,44464.0,0.0,170,44464,ok
6488,44464.00694,0.006944444,166,44464,ok
6498,44464.01389,0.013888889,162,44464,ok
6508,44464.02083,0.020833333,158,44464,ok
6518,44464.02778,0.027777778,157,44464,ok
6528,44464.03472,0.034722222,155,44464,ok
6538,44464.04167,0.041666667,153,44464,ok
6548,44464.04861,0.048611111,152,44464,ok
6558,44464.05556,0.055555556,151,44464,ok
6567,44464.0625,0.0625,149,44464,ok
6577,44464.06944,0.069444444,148,44464,ok
6587,44464.07639,0.076388889,148,44464,ok
6597,44464.08333,0.083333333,149,44464,ok
6607,44464.09028,0.090277778,149,44464,ok
6617,44464.09722,0.097222222,150,44464,ok
6627,44464.10417,0.104166667,150,44464,ok
6637,44464.11111,0.111111111,150,44464,ok
6647,44464.11806,0.118055556,150,44464,ok
6657,44464.125,0.125,150,44464,ok
6667,44464.13194,0.131944444,151,44464,ok
6677,44464.13889,0.138888889,151,44464,ok
6687,44464.14583,0.145833333,151,44464,ok
6697,44464.15278,0.152777778,150,44464,ok
6707,44464.15972,0.159722222,148,44464,ok
6717,44464.16667,0.166666667,147,44464,ok
6727,44464.17361,0.173611111,145,44464,ok
6737,44464.18056,0.180555556,144,44464,ok
6747,44464.1875,0.1875,143,44464,ok
6757,44464.19444,0.194444444,143,44464,ok
6767,44464.20139,0.201388889,144,44464,ok
6777,44464.20833,0.208333333,143,44464,ok
6787,44464.21528,0.215277778,142,44464,ok
6797,44464.22222,0.222222222,134,44464,ok
6807,44464.22917,0.229166667,133,44464,ok
6817,44464.23611,0.236111111,133,44464,ok
6827,44464.24306,0.243055556,132,44464,ok
6837,44464.25,0.25,133,44464,ok
6847,44464.25694,0.256944444,134,44464,ok
6857,44464.26389,0.263888889,135,44464,ok
6867,44464.27083,0.270833333,136,44464,ok
6877,44464.27778,0.277777778,137,44464,ok
6887,44464.28472,0.284722222,137,44464,ok
6897,44464.29167,0.291666667,140,44464,ok
6907,44464.29861,0.298611111,142,44464,ok
6917,44464.30556,0.305555556,145,44464,ok
6927,44464.3125,0.3125,149,44464,ok
6937,44464.31944,0.319444444,154,44464,ok
6947,44464.32639,0.326388889,160,44464,ok
6957,44464.33333,0.333333333,166,44464,ok
6967,44464.34028,0.340277778,172,44464,ok
6977,44464.34722,0.347222222,179,44464,ok
6987,44464.35417,0.354166667,185,44464,ok
6997,44464.36111,0.361111111,192,44464,ok
7007,44464.36806,0.368055556,195,44464,ok
7017,44464.375,0.375,197,44464,ok
7027,44464.38194,0.381944444,198,44464,ok
7037,44464.38889,0.388888889,199,44464,ok
7047,44464.39583,0.395833333,200,44464,ok
7057,44464.40278,0.402777778,202,44464,ok
7067,44464.40972,0.409722222,203,44464,ok
7077,44464.41667,0.416666667,204,44464,ok
7087,44464.42361,0.423611111,204,44464,ok
7097,44464.43056,0.430555556,205,44464,ok
7107,44464.4375,0.4375,206,44464,ok
7117,44464.44444,0.444444444,206,44464,ok
7127,44464.45139,0.451388889,207,44464,ok
7137,44464.45833,0.458333333,207,44464,ok
7147,44464.46528,0.465277778,208,44464,ok
7157,44464.47222,0.472222222,208,44464,ok
7167,44464.47917,0.479166667,209,44464,ok
7177,44464.48611,0.486111111,209,44464,ok
7187,44464.49306,0.493055556,209,44464,ok
7197,44464.5,0.5,209,44464,ok
7207,44464.50694,0.506944444,210,44464,ok
7217,44464.51389,0.513888889,210,44464,ok
7227,44464.52083,0.520833333,210,44464,ok
7237,44464.52778,0.527777778,210,44464,ok
7247,44464.53472,0.534722222,208,44464,ok
7257,44464.54167,0.541666667,206,44464,ok
7267,44464.54861,0.548611111,204,44464,ok
7277,44464.55556,0.555555556,202,44464,ok
7287,44464.5625,0.5625,201,44464,ok
7297,44464.56944,0.569444444,200,44464,ok
7307,44464.57639,0.576388889,199,44464,ok
7317,44464.58333,0.583333333,198,44464,ok
7327,44464.59028,0.590277778,197,44464,ok
7337,44464.59722,0.597222222,197,44464,ok
7347,44464.60417,0.604166667,196,44464,ok
7357,44464.61111,0.611111111,197,44464,ok
7367,44464.61806,0.618055556,199,44464,ok
7377,44464.625,0.625,200,44464,ok
7387,44464.63194,0.631944444,201,44464,ok
7397,44464.63889,0.638888889,202,44464,ok
7407,44464.64583,0.645833333,203,44464,ok
7417,44464.65278,0.652777778,204,44464,ok
7427,44464.65972,0.659722222,204,44464,ok
7437,44464.66667,0.666666667,205,44464,ok
7447,44464.67361,0.673611111,206,44464,ok
7457,44464.68056,0.680555556,206,44464,ok
7467,44464.6875,0.6875,207,44464,ok
7477,44464.69444,0.694444444,207,44464,ok
7487,44464.70139,0.701388889,208,44464,ok
7497,44464.70833,0.708333333,208,44464,ok
7507,44464.71528,0.715277778,208,44464,ok
7517,44464.72222,0.722222222,209,44464,ok
7527,44464.72917,0.729166667,209,44464,ok
7537,44464.73611,0.736111111,209,44464,ok
7547,44464.74306,0.743055556,209,44464,ok
7557,44464.75,0.75,209,44464,ok
7567,44464.75694,0.756944444,210,44464,ok
7577,44464.76389,0.763888889,210,44464,ok
7587,44464.77083,0.770833333,210,44464,ok
7597,44464.77778,0.777777778,210,44464,ok
7607,44464.78472,0.784722222,210,44464,ok
7617,44464.79167,0.791666667,211,44464,ok
7627,44464.79861,0.798611111,211,44464,ok
7637,44464.80556,0.805555556,211,44464,ok
7647,44464.8125,0.8125,211,44464,ok
7657,44464.81944,0.819444444,211,44464,ok
7667,44464.82639,0.826388889,211,44464,ok
7677,44464.83333,0.833333333,211,44464,ok
7687,44464.84028,0.840277778,211,44464,ok
7697,44464.84722,0.847222222,211,44464,ok
7707,44464.85417,0.854166667,211,44464,ok
7717,44464.86111,0.861111111,211,44464,ok
7727,44464.86806,0.868055556,211,44464,ok
7737,44464.875,0.875,211,44464,ok
7747,44464.88194,0.881944444,211,44464,ok
7757,44464.88889,0.888888889,211,44464,ok
7767,44464.89583,0.895833333,211,44464,ok
7777,44464.90278,0.902777778,211,44464,ok
7787,44464.90972,0.909722222,211,44464,ok
7797,44464.91667,0.916666667,211,44464,ok
7807,44464.92361,0.923611111,211,44464,ok
7817,44464.93056,0.930555556,212,44464,ok
7827,44464.9375,0.9375,211,44464,ok
7837,44464.94444,0.944444444,211,44464,ok
7847,44464.95139,0.951388889,211,44464,ok
7857,44464.95833,0.958333333,211,44464,ok
7867,44464.96528,0.965277778,211,44464,ok
7877,44464.97222,0.972222222,212,44464,ok
7887,44464.97917,0.979166667,212,44464,ok
7897,44464.98611,0.986111111,211,44464,ok
7907,44464.99306,0.993055556,211,44464,ok
7917,44465.0,0.0,211,44465,ok
7927,44465.00694,0.006944444,211,44465,ok
7937,44465.01389,0.013888889,211,44465,ok
7947,44465.02083,0.020833333,212,44465,ok
7957,44465.02778,0.027777778,211,44465,ok
7967,44465.03472,0.034722222,212,44465,ok
7977,44465.04167,0.041666667,211,44465,ok
7987,44465.04861,0.048611111,211,44465,ok
7997,44465.05556,0.055555556,211,44465,ok
8007,44465.0625,0.0625,212,44465,ok
8017,44465.06944,0.069444444,211,44465,ok
8027,44465.07639,0.076388889,212,44465,ok
8037,44465.08333,0.083333333,211,44465,ok
8047,44465.09028,0.090277778,212,44465,ok
8057,44465.09722,0.097222222,211,44465,ok
8067,44465.10417,0.104166667,212,44465,ok
8077,44465.11111,0.111111111,211,44465,ok
8087,44465.11806,0.118055556,209,44465,ok
8097,44465.125,0.125,207,44465,ok
8107,44465.13194,0.131944444,205,44465,ok
8117,44465.13889,0.138888889,203,44465,ok
8127,44465.14583,0.145833333,202,44465,ok
8137,44465.15278,0.152777778,201,44465,ok
8147,44465.15972,0.159722222,200,44465,ok
8157,44465.16667,0.166666667,200,44465,ok
8167,44465.17361,0.173611111,200,44465,ok
8177,44465.18056,0.180555556,200,44465,ok
8187,44465.1875,0.1875,200,44465,ok
8197,44465.19444,0.194444444,202,44465,ok
8207,44465.20139,0.201388889,203,44465,ok
8217,44465.20833,0.208333333,204,44465,ok
8227,44465.21528,0.215277778,205,44465,ok
8237,44465.22222,0.222222222,206,44465,ok
8247,44465.22917,0.229166667,207,44465,ok
8257,44465.23611,0.236111111,207,44465,ok
8267,44465.24306,0.243055556,208,44465,ok
8277,44465.25,0.25,208,44465,ok
8287,44465.25694,0.256944444,209,44465,ok
8297,44465.26389,0.263888889,209,44465,ok
8307,44465.27083,0.270833333,209,44465,ok
8317,44465.27778,0.277777778,210,44465,ok
8327,44465.28472,0.284722222,210,44465,ok
8337,44465.29167,0.291666667,210,44465,ok
8347,44465.29861,0.298611111,210,44465,ok
8357,44465.30556,0.305555556,211,44465,ok
8367,44465.3125,0.3125,211,44465,ok
8377,44465.31944,0.319444444,211,44465,ok
8387,44465.32639,0.326388889,211,44465,ok
8397,44465.33333,0.333333333,211,44465,ok
8407,44465.34028,0.340277778,211,44465,ok
8417,44465.34722,0.347222222,211,44465,ok
8427,44465.35417,0.354166667,211,44465,ok
8437,44465.36111,0.361111111,211,44465,ok
8447,44465.36806,0.368055556,211,44465,ok
8457,44465.375,0.375,211,44465,ok
8467,44465.38194,0.381944444,211,44465,ok
8477,44465.38889,0.388888889,211,44465,ok
8487,44465.39583,0.395833333,211,44465,ok
8497,44465.40278,0.402777778,211,44465,ok
8507,44465.40972,0.409722222,211,44465,ok
8517,44465.41667,0.416666667,211,44465,ok
8527,44465.42361,0.423611111,212,44465,ok
8537,44465.43056,0.430555556,212,44465,ok
8547,44465.4375,0.4375,212,44465,ok
8557,44465.44444,0.444444444,212,44465,ok
8567,44465.45139,0.451388889,212,44465,ok
8577,44465.45833,0.458333333,212,44465,ok
8587,44465.46528,0.465277778,212,44465,ok
8597,44465.47222,0.472222222,212,44465,ok
8607,44465.47917,0.479166667,212,44465,ok
8617,44465.48611,0.486111111,212,44465,ok
8627,44465.49306,0.493055556,212,44465,ok
8637,44465.5,0.5,212,44465,ok
8647,44465.50694,0.506944444,212,44465,ok
8657,44465.51389,0.513888889,212,44465,ok
8667,44465.52083,0.520833333,212,44465,ok
8677,44465.52778,0.527777778,212,44465,ok
8687,44465.53472,0.534722222,212,44465,ok
8697,44465.54167,0.541666667,212,44465,ok
8707,44465.54861,0.548611111,212,44465,ok
8717,44465.55556,0.555555556,212,44465,ok
8727,44465.5625,0.5625,212,44465,ok
8737,44465.56944,0.569444444,212,44465,ok
8747,44465.57639,0.576388889,212,44465,ok
8757,44465.58333,0.583333333,212,44465,ok
8767,44465.59028,0.590277778,212,44465,ok
8777,44465.59722,0.597222222,212,44465,ok
8787,44465.60417,0.604166667,212,44465,ok
8797,44465.61111,0.611111111,212,44465,ok
8807,44465.61806,0.618055556,212,44465,ok
8817,44465.625,0.625,212,44465,ok
8827,44465.63194,0.631944444,212,44465,ok
8837,44465.63889,0.638888889,212,44465,ok
8847,44465.64583,0.645833333,212,44465,ok
8857,44465.65278,0.652777778,212,44465,ok
8867,44465.65972,0.659722222,211,44465,ok
8877,44465.66667,0.666666667,211,44465,ok
8887,44465.67361,0.673611111,211,44465,ok
8897,44465.68056,0.680555556,211,44465,ok
8907,44465.6875,0.6875,211,44465,ok
8917,44465.69444,0.694444444,211,44465,ok
8927,44465.70139,0.701388889,210,44465,ok
8937,44465.70833,0.708333333,207,44465,ok
8947,44465.71528,0.715277778,205,44465,ok
8957,44465.72222,0.722222222,203,44465,ok
8967,44465.72917,0.729166667,202,44465,ok
8977,44465.73611,0.736111111,201,44465,ok
8987,44465.74306,0.743055556,200,44465,ok
8997,44465.75,0.75,200,44465,ok
9007,44465.75694,0.756944444,200,44465,ok
9017,44465.76389,0.763888889,199,44465,ok
9027,44465.77083,0.770833333,199,44465,ok
9037,44465.77778,0.777777778,201,44465,ok
9047,44465.78472,0.784722222,202,44465,ok
9057,44465.79167,0.791666667,203,44465,ok
9067,44465.79861,0.798611111,204,44465,ok
9077,44465.80556,0.805555556,205,44465,ok
9087,44465.8125,0.8125,206,44465,ok
9097,44465.81944,0.819444444,206,44465,ok
9107,44465.82639,0.826388889,207,44465,ok
9117,44465.83333,0.833333333,207,44465,ok
9127,44465.84028,0.840277778,208,44465,ok
9137,44465.84722,0.847222222,208,44465,ok
9147,44465.85417,0.854166667,209,44465,ok
9157,44465.86111,0.861111111,209,44465,ok
9167,44465.86806,0.868055556,209,44465,ok
9177,44465.875,0.875,210,44465,ok
9187,44465.88194,0.881944444,210,44465,ok
9197,44465.88889,0.888888889,210,44465,ok
9207,44465.89583,0.895833333,207,44465,ok
9217,44465.90278,0.902777778,205,44465,ok
9227,44465.90972,0.909722222,203,44465,ok
9237,44465.91667,0.916666667,201,44465,ok
9247,44465.92361,0.923611111,200,44465,ok
9257,44465.93056,0.930555556,198,44465,ok
9267,44465.9375,0.9375,197,44465,ok
9277,44465.94444,0.944444444,196,44465,ok
9287,44465.95139,0.951388889,195,44465,ok
9297,44465.95833,0.958333333,194,44465,ok
9307,44465.96528,0.965277778,193,44465,ok
9317,44465.97222,0.972222222,192,44465,ok
9327,44465.97917,0.979166667,191,44465,ok
9337,44465.98611,0.986111111,188,44465,ok
9347,44465.99306,0.993055556,187,44465,ok
9357,44466.0,0.0,187,44466,ok
9367,44466.00694,0.006944444,187,44466,ok
9377,44466.01389,0.013888889,187,44466,ok
9387,44466.02083,0.020833333,187,44466,ok
9397,44466.02778,0.027777778,188,44466,ok
9407,44466.03472,0.034722222,189,44466,ok
9417,44466.04167,0.041666667,192,44466,ok
9427,44466.04861,0.048611111,193,44466,ok
9437,44466.05556,0.055555556,194,44466,ok
9447,44466.0625,0.0625,194,44466,ok
9457,44466.06944,0.069444444,195,44466,ok
9467,44466.07639,0.076388889,195,44466,ok
9477,44466.08333,0.083333333,195,44466,ok
9487,44466.09028,0.090277778,194,44466,ok
9497,44466.09722,0.097222222,192,44466,ok
9507,44466.10417,0.104166667,191,44466,ok
9516,44466.11116,0.111157407,193,44466,ok
9517,44466.11127,0.111273148,193,44466,ok
9527,44466.11806,0.118055556,194,44466,ok
9537,44466.125,0.125,195,44466,ok
9547,44466.13194,0.131944444,196,44466,ok
9557,44466.13889,0.138888889,196,44466,ok
9567,44466.14583,0.145833333,197,44466,ok
9577,44466.15278,0.152777778,199,44466,ok
9587,44466.15972,0.159722222,200,44466,ok
9597,44466.16667,0.166666667,200,44466,ok
9607,44466.17361,0.173611111,201,44466,ok
9617,44466.18056,0.180555556,202,44466,ok
9627,44466.1875,0.1875,202,44466,ok
9637,44466.19444,0.194444444,203,44466,ok
9647,44466.20139,0.201388889,202,44466,ok
9657,44466.20833,0.208333333,201,44466,ok
9667,44466.21528,0.215277778,200,44466,ok
9677,44466.22222,0.222222222,199,44466,ok
9687,44466.22917,0.229166667,200,44466,ok
9697,44466.23611,0.236111111,200,44466,ok
9707,44466.24306,0.243055556,201,44466,ok
9717,44466.25,0.25,202,44466,ok
9727,44466.25694,0.256944444,202,44466,ok
9737,44466.26389,0.263888889,199,44466,ok
9747,44466.27083,0.270833333,199,44466,ok
9757,44466.27778,0.277777778,198,44466,ok
9767,44466.28472,0.284722222,197,44466,ok
9777,44466.29167,0.291666667,196,44466,ok
9787,44466.29861,0.298611111,195,44466,ok
9797,44466.30556,0.305555556,194,44466,ok
9807,44466.3125,0.3125,193,44466,ok
9817,44466.31944,0.319444444,192,44466,ok
9827,44466.32639,0.326388889,191,44466,ok
9837,44466.33333,0.333333333,189,44466,ok
9847,44466.34028,0.340277778,188,44466,ok
9857,44466.34722,0.347222222,187,44466,ok
9867,44466.35418,0.354178241,185,44466,ok
9877,44466.36111,0.361111111,182,44466,ok
9887,44466.36806,0.368055556,179,44466,ok
9897,44466.375,0.375,176,44466,ok
9907,44466.38194,0.381944444,175,44466,ok
9917,44466.38889,0.388888889,176,44466,ok
9927,44466.39583,0.395833333,177,44466,ok
9937,44466.40278,0.402777778,179,44466,ok
9947,44466.40972,0.409722222,181,44466,ok
9957,44466.41667,0.416666667,183,44466,ok
9967,44466.42361,0.423611111,186,44466,ok
9977,44466.43056,0.430555556,188,44466,ok
9987,44466.4375,0.4375,191,44466,ok
9997,44466.44444,0.444444444,191,44466,ok
10007,44466.45139,0.451388889,193,44466,ok
10017,44466.45833,0.458333333,194,44466,ok
10027,44466.46528,0.465277778,196,44466,ok
10037,44466.47222,0.472222222,197,44466,ok
10047,44466.47917,0.479166667,198,44466,ok
10057,44466.48611,0.486111111,199,44466,ok
10067,44466.49306,0.493055556,200,44466,ok
10077,44466.5,0.5,199,44466,ok
10087,44466.50694,0.506944444,196,44466,ok
10097,44466.51389,0.513888889,195,44466,ok
10107,44466.52083,0.520833333,193,44466,ok
10117,44466.52778,0.527777778,189,44466,ok
10127,44466.53472,0.534722222,186,44466,ok
10137,44466.54167,0.541666667,184,44466,ok
10147,44466.54861,0.548611111,181,44466,ok
10157,44466.55556,0.555555556,178,44466,ok
10167,44466.5625,0.5625,177,44466,ok
10177,44466.56944,0.569444444,176,44466,ok
10187,44466.57639,0.576388889,174,44466,ok
10197,44466.58333,0.583333333,172,44466,ok
10207,44466.59028,0.590277778,169,44466,ok
10217,44466.59722,0.597222222,166,44466,ok
10227,44466.60417,0.604166667,163,44466,ok
10237,44466.61111,0.611111111,161,44466,ok
10247,44466.61806,0.618055556,160,44466,ok
10257,44466.625,0.625,159,44466,ok
10267,44466.63194,0.631944444,159,44466,ok
10277,44466.63889,0.638888889,160,44466,ok
10287,44466.64583,0.645833333,161,44466,ok
10297,44466.65278,0.652777778,161,44466,ok
10307,44466.65972,0.659722222,162,44466,ok
10317,44466.66667,0.666666667,163,44466,ok
10327,44466.67361,0.673611111,166,44466,ok
10337,44466.68056,0.680555556,166,44466,ok
10347,44466.6875,0.6875,167,44466,ok
10357,44466.69444,0.694444444,168,44466,ok
10367,44466.70139,0.701388889,170,44466,ok
10377,44466.70833,0.708333333,174,44466,ok
10387,44466.71528,0.715277778,179,44466,ok
10397,44466.72222,0.722222222,185,44466,ok
10407,44466.72917,0.729166667,189,44466,ok
10417,44466.73611,0.736111111,193,44466,ok
10427,44466.74306,0.743055556,195,44466,ok
10437,44466.75,0.75,195,44466,ok
10447,44466.75694,0.756944444,192,44466,ok
10457,44466.76389,0.763888889,192,44466,ok
10467,44466.77083,0.770833333,192,44466,ok
10477,44466.77778,0.777777778,193,44466,ok
10487,44466.78472,0.784722222,193,44466,ok
10497,44466.79167,0.791666667,193,44466,ok
10507,44466.79861,0.798611111,193,44466,ok
10517,44466.80556,0.805555556,194,44466,ok
10527,44466.8125,0.8125,194,44466,ok
10537,44466.81944,0.819444444,192,44466,ok
10547,44466.82639,0.826388889,191,44466,ok
10557,44466.83333,0.833333333,191,44466,ok
10567,44466.84028,0.840277778,191,44466,ok
10577,44466.84722,0.847222222,189,44466,ok
10587,44466.85417,0.854166667,189,44466,ok
10597,44466.86111,0.861111111,189,44466,ok
10607,44466.86806,0.868055556,189,44466,ok
10617,44466.875,0.875,188,44466,ok
10627,44466.88194,0.881944444,189,44466,ok
10637,44466.88889,0.888888889,191,44466,ok
10647,44466.89583,0.895833333,192,44466,ok
10657,44466.90278,0.902777778,193,44466,ok
10667,44466.90972,0.909722222,194,44466,ok
10677,44466.91667,0.916666667,194,44466,ok
10687,44466.92361,0.923611111,193,44466,ok
10697,44466.93056,0.930555556,195,44466,ok
10707,44466.9375,0.9375,194,44466,ok
10717,44466.94444,0.944444444,193,44466,ok
10727,44466.95139,0.951388889,192,44466,ok
10737,44466.95833,0.958333333,191,44466,ok
10747,44466.96528,0.965277778,187,44466,ok
10757,44466.97222,0.972222222,186,44466,ok
10776,44466.98611,0.986111111,182,44466,ok
10786,44466.99306,0.993055556,181,44466,ok
10796,44467.00035,0.000347222,179,44467,ok
10806,44467.00694,0.006944444,179,44467,ok
10815,44467.0145,0.014502315,179,44467,ok
10825,44467.02083,0.020833333,179,44467,ok
10835,44467.02794,0.027939815,179,44467,ok
10845,44467.03472,0.034722222,179,44467,ok
10855,44467.04167,0.041666667,179,44467,ok
10865,44467.04861,0.048611111,179,44467,ok
10875,44467.05556,0.055555556,179,44467,ok
10885,44467.0625,0.0625,179,44467,ok
10895,44467.06944,0.069444444,179,44467,ok
10905,44467.07639,0.076388889,179,44467,ok
10915,44467.08333,0.083333333,179,44467,ok
10925,44467.09028,0.090277778,179,44467,ok
10935,44467.09722,0.097222222,179,44467,ok
